55.946951,-3.192865,32,"Candlemaker Row"
55.951472,-3.179895,32,"Canongate Tolbooth"
55.9493396,-3.1905294,32,"St Giles'"
55.9451,-3.1841,31,"Nicolson Street"
55.9661275,-3.214736,31,"Inverleith"
55.9596268,-3.2188497,31,"Comely Bank"
55.9534,-3.2024,31,"Hill Street"
55.9511,-3.2014,30,"Prince's Street"
55.9498788,-3.1875276,30,"Tron Kirk"
55.9593,-3.2041,30,"Silvermills"
55.9705,-3.1719,30,"Leith Walk"
55.943389,-3.189553,29,"George Square"
55.948182,-3.199372,29,"Crown Room"
55.9377415,-3.1886981,29,"Sciennes"
55.948107,-3.199738,29,"Palace Yard"
55.948988,-3.2090231,28,"Rutland Square"
55.938675,-2.376166,27,"Dunglass"
55.950621,-3.184278,27,"Netherbow Port"
55.9426,-3.1809,27,"Rankeillor Street"
55.9518634,-3.1964118,27,"Royal Scottish Academy"
55.9574,-3.1962,26,"Nelson Street"
55.9588104,-3.2992912,26,"Barnton"
55.9566,-3.2069,26,"Gloucester Place"
55.9521569,-3.1757733,26,"Queensberry House"
55.9458,-3.1871,26,"Potterrow"
55.948309,-3.199216,25,"David's Tower"
55.9499,-3.1938,25,"Lady Stair's Close"
55.9587,-3.1887,25,"Broughton Place"
55.9345,-3.2155,25,"Merchiston Crescent"
55.9482,-3.1853,25,"Infirmary Street"
55.9586,-3.2,25,"Cumberland Street"
55.9699,-3.1694,25,"Duke Street"
55.9503821,-3.1867507,24,"Royal Mile"
55.9485,-3.1882,24,"College Wynd"
55.9758345,-3.2053897,24,"Trinity"
55.9343829,-3.2100034,24,"Holy Corner"
55.947444,-3.205066,24,"Usher Hall"
55.883972,-3.441387,24,"Ormiston"
55.943854,-3.059875,23,"Fisherrow"
55.9138214,-3.2803841,23,"Wester Hailes"
55.9135184,-3.2013963,23,"Braid Hills"
55.9657155,-3.1401622,23,"Seafield"
55.931354,-3.2279834,23,"Polwarth"
55.8554146,-3.1912281,23,"Glencorse"
55.949481,-3.207163,22,"Caledonian Hotel"
55.9601,-3.1822,22,"Leith Walk"
55.9258059,-3.1900889,22,"Blackford"
55.953707,-3.189293,22,"Register House"
55.950621,-3.184278,22,"Nether Bow Port"
55.9495,-3.1902,22,"Parliament Square"
55.9511806,-3.2159617,21,"Drumsheugh Gardens"
55.949428,-3.192704,21,"Dunedin"
55.9671,-3.1748,21,"Leith Walk"
55.957363,-2.775982,21,"Old Bank"
55.975112,-3.636021,21,"Linlithgow"
55.93574,-3.2414663,21,"Gorgie"
55.9519283,-3.2469759,21,"Ravelston"
55.9564,-3.213,20,"Ann Street"
55.9594,-3.1774,20,"Montgomery Street"
55.949776,-3.188788,20,"Bell's Wynd"
55.941137,-3.181799,20,"Queen's Hall"
55.9466,-3.1903,20,"Bristo Port"
55.9566,-3.1961,20,"Abercromby Place"
55.9532,-3.2039,20,"North Castle Street"
55.989704,-3.394886,20,"Black Castle"
55.9537787,-3.1937825,20,"St Andrew Square"
55.949139,-3.191539,20,"Signet Library"
55.8792324,-3.1477199,20,"Loanhead"
55.9410761,-3.1502924,20,"Duddingston Loch"
55.952545,-3.171737,19,"Chapel Royal"
55.9420139,-3.2032204,19,"King's Theatre"
55.9324,-3.2069,19,"Church Hill"
55.9593,-3.2002,19,"Fettes Row"
55.9482,-3.1821,19,"Pleasance"
55.975533,-3.603987,19,"Linlithgow"
55.9602,-3.1824,19,"Leith Walk"
55.901341,-3.635633,18,"Bathgate"
55.9466,-3.1877,18,"Potterrow"
55.884483,-3.619255,18,"South Inch"
55.9551513,-3.1497023,18,"Jock's Lodge"
55.97757,-3.185795,18,"North Leith"
55.9467,-3.1857,18,"Nicolson Street"
55.916927,-3.212583,18,"Braid Hills Hotel"
55.817754,-3.094587,18,"Temple"
55.949428,-3.192704,17,"Embra"
55.961226,-3.205174,17,"Edinburgh Academy"
55.842957,-3.300606,17,"Habbie's Howe"
55.9568,-3.212,17,"Danube Street"
55.8554078,-3.160139,17,"Rosslyn Chapel"
55.9466769,-3.1926782,17,"Greyfriars Church"
55.950306,-3.189765,17,"Anchor Close"
55.949964,-3.187993,17,"Black Turnpike"
55.927573,-3.209138,16,"Canny Man's"
55.9667115,-3.2528178,16,"Muirhouse"
55.9528675,-3.1753186,16,"Cannongate"
55.9451,-3.0599,16,"New Street"
55.966066,-2.690418,16,"Hailes"
55.9478,-3.1841,16,"Drummond Street"
55.950884,-2.78181,16,"West Mills"
55.9420116,-3.1506163,16,"Duddingstone"
55.960699,-3.20394,16,"Edinburgh Academy"
55.950282,-3.190357,16,"City Chambers"
55.9170545,-3.2126453,15,"Braid Hills Hotel"
55.9536,-3.1874,15,"Waterloo Place"
55.9578,-3.189,15,"Broughton Street"
55.923034,-3.19453,15,"Blackford Hill"
55.9652866,-3.3173288,15,"Cramond Brig"
55.839478,-3.066295,15,"Shank"
55.9573,-3.1911,15,"Albany Street"
55.9493396,-3.1905294,15,"St. Giles's Cathedral"
55.955,-3.1492,15,"Portobello Road"
55.9539,-3.1591,15,"Duke's Walk"
55.954238,-3.201257,15,"Frederick Street"
55.9492,-3.1876,15,"Blair Street"
55.9506,-3.1898,15,"Cockburn Street"
55.9536,-3.1854,15,"Waterloo Place"
55.851836,-3.160334,14,"Roslin Castle"
55.9474,-3.1922,14,"Candlemaker Row"
55.9591,-3.2225,14,"Comely Bank"
55.9557628,-3.4019771,14,"Kirkliston"
55.955507,-3.193609,14,"Scottish National Portrait Gallery"
55.9427,-3.2213,14,"Dalry Road"
55.9669,-3.2049,14,"Inverleith Row"
55.952653,-3.189613,14,"Balmoral Hotel"
55.951727,-3.191506,14,"Waverley"
55.895221,-3.307136,14,"Kirkgate"
55.94927,-3.192856,14,"George Iv Bridge"
55.954176,-3.402737,14,"Kirkliston"
55.8275485,-3.2260438,14,"Broomhill"
55.9497,-3.1876,14,"Hunter Square"
55.952339,-3.282715,13,"Corstorphine Hill"
55.9030198,-3.2730931,13,"Juniper Green"
55.9528587,-3.1703442,13,"Palace of Holyrood House"
55.948067,-3.19924,13,"Queen Mary's Room"
55.89504,-3.221463,13,"Swanston Cottage"
55.9534686,-3.2733947,13,"Corstorphine Hill"
55.9076063,-3.2536486,13,"St Cuthbert's"
55.9497435,-3.2019502,13,"Prince's Street Gardens"
55.9004232,-3.2590209,13,"Bonaly"
55.9495,-3.1927,13,"Bank Street"
55.8849927,-3.3604206,13,"Balerno"
55.9546,-3.2067,13,"Darnaway Street"
55.9297516,-3.2712758,13,"Saughton"
55.9478,-3.188,13,"Chambers Street"
55.870519,-3.1294307,13,"Polton"
55.9396173,-3.1630777,13,"Prestonfield"
55.951934,-3.211707,13,"Randolph Crescent"
55.9583,-3.2058,13,"St Stephen Street"
55.9529,-3.1104,13,"Marlborough Street"
55.949939,-3.190555,13,"Writers' Court"
55.949931,-3.191355,13,"Advocate's Close"
55.939541,-3.206405,13,"Wrychtishousis"
55.9522,-3.1739,13,"Horse Wynd"
55.9410761,-3.1502924,12,"Duddingstone Loch"
55.946741,-3.184916,12,"Surgeons' Hall"
55.9297,-3.2097,12,"Morningside Road"
55.9179514,-3.0268543,12,"Carberry"
55.9474,-3.1899,12,"Chambers Street"
55.978079,-3.600952,12,"Linlithgow Palace"
55.9566,-3.1876,12,"Broughton Street"
55.9709468,-3.2462305,12,"Pilton"
55.948322,-3.199745,12,"St Mary's Church"
55.9495,-3.1868,12,"Niddry Street"
55.8993743,-3.0679,12,"Dalkeith House"
55.949496,-3.193648,12,"Baxter's Close"
55.951727,-3.191506,12,"Waverley Bridge"
55.9898274,-3.3972947,12,"South Queensferry"
55.998517,-2.885,12,"Gosford"
55.9394,-3.1978,12,"Warrender Park Terrace"
55.9026375,-3.2069106,12,"Fairmilehead"
56.056393,-2.650491,11,"Tantallon Castle"
55.9252,-3.2095,11,"Morningside Road"
55.9475111,-3.1927863,11,"Martyrs' Monument"
55.95,-3.2131,11,"Melville Street"
55.8335271,-3.0902295,11,"Carrington"
55.9518,-3.1918,11,"Waverley Bridge"
55.9487,-3.1932,11,"Victoria Street"
55.94867,-3.200924,11,"Castell of Edinburgh"
55.9400959,-3.1641412,11,"Samson's Ribs"
55.9567428,-3.1799413,11,"Abbey Hotel"
55.946885,-3.190493,11,"Museum of Scotland"
55.9384,-3.2052,11,"Bruntsfield Place"
55.951711,-3.1793482,11,"Canongate Kirk"
55.950351,-3.185122,11,"Fountain Close"
55.9538896,-3.1964354,11,"George Hotel"
56.045887,-2.715923,11,"North Berwick Law"
55.9803,-3.1746,11,"Ocean Drive"
55.9534904,-3.1782952,11,"Burns Monument"
55.9430696,-3.1767594,11,"Holyrood Park"
55.9516823,-3.2039774,11,"Gordon Arms"
55.9537553,-3.2976114,11,"Clermiston"
55.907517,-3.644212,11,"Bathgate"
55.896145,-3.081218,11,"Lugton"
55.9597,-3.1969,11,"Royal Crescent"
55.9449,-3.1827,11,"Simon Square"
55.950135,-3.200252,11,"Nor Loch"
55.9652,-3.1776,11,"Arthur Street"
55.986065,-2.656202,11,"Crown Hotel"
55.9424,-3.1471,11,"The Causeway"
55.897965,-2.814456,11,"Greenlaw"
55.943492,-3.044447,10,"Pinkie House"
55.950909,-3.222725,10,"Dean Cemetery"
55.9468969,-3.1912784,10,"Greyfriars Bobby"
55.839474,-2.991563,10,"Crichton Castle"
55.897625,-3.077469,10,"Lugton"
55.9493,-3.1964,10,"Ramsay Garden"
55.9628377,-3.2540411,10,"Drylaw"
55.9734,-3.1782,10,"Bowling Green"
55.9129,-3.1614,10,"Kirkgate"
55.947506,-3.1919756,10,"Elephant House"
55.930791,-3.208933,10,"Dominion Cinema"
55.944881,-2.698078,10,"Whitelaw"
55.957575,-2.918854,10,"St Germains"
55.952685,-3.185354,10,"Paul's Work"
55.9517911,-3.1736045,10,"Abbeyhill"
55.9519,-3.1827,10,"New Street"
55.9523,-3.2118,10,"Randolph Crescent"
55.9544051,-3.1827724,10,"Nelson Monument"
55.93041,-3.506769,10,"The Lindens"
55.971622,-2.508827,10,"Doon Hill"
55.8893833,-3.4216614,10,"Kirknewton"
55.9583,-3.2059,10,"St Stephen Street"
55.9263,-3.2056,10,"Nile Grove"
55.9608,-3.1702,10,"Sunnyside"
55.9447,-3.1878,10,"Charles Street"
55.948605,-3.191907,10,"National Library of Scotland"
55.9458,-3.2038,10,"Bread Street"
55.9458,-3.1911,10,"Forrest Road"
55.9539,-3.1858,10,"Waterloo Place"
55.937316,-3.185685,10,"Dominican Convent"
55.948336,-3.189064,9,"Horse Wynd"
55.948882,-3.186487,9,"St Cecilia's Hall"
55.9534,-3.1887,9,"Waterloo Place"
55.942,-3.1831,9,"Gifford Park"
55.9618,-3.1804,9,"Leith Walk"
55.9546,-3.1766,9,"Regent Terrace"
55.959,-3.1924,9,"London Street"
56.015179,-2.664026,9,"Newbyth"
55.943894,-3.183804,9,"Green Mantle"
56.0013466,-3.3876863,9,"Inchgarvie"
55.9514,-3.211,9,"Queensferry Street"
55.9001013,-3.1686809,9,"Mortonhall"
55.9479337,-3.3993461,9,"Hallyards"
55.957386,-2.77515,9,"Bothwell Castle"
55.949428,-3.192704,9,"Edinbrugh"
55.948675,-3.191156,9,"Holyrood Chapel"
55.9549,-3.1869,9,"Leith Street"
55.966644,-3.251178,9,"The Doocot"
55.9361,-3.1743,9,"Blacket Place"
55.9463,-3.1842,9,"Hill Place"
55.9497,-3.1859,9,"Blackfriars Street"
55.993743,-2.54663,9,"Belhaven"
55.952631,-3.190958,9,"Waverley Market"
55.9469,-3.2174,9,"Grosvenor Street"
55.950142,-3.188159,9,"Union Hotel"
55.9543,-3.1977,9,"Thistle Street"
55.951713,-3.179895,9,"Canongate Churchyard"
55.9496,-3.2137,9,"Walker Street"
56.0100806,-3.3942239,9,"North Queensferry"
55.9518983,-3.1974195,9,"The Mound"
55.9423,-3.1823,9,"Clerk Street"
55.950252,-3.186064,9,"Todrick's Wynd"
55.876219,-3.632658,9,"Blackburn"
55.952,-3.2129,9,"Queensferry Street"
55.949,-3.2109,8,"Shandwick Place"
55.951718,-3.17879,8,"Dunbar's Close"
55.9053365,-3.2282986,8,"Oxgangs"
55.954378,-3.186847,8,"Leith Street"
55.926506,-3.16983,8,"Bridgend"
55.9548,-3.1871,8,"Leith Street"
55.9409,-3.2022,8,"Glengyle Terrace"
55.949945,-3.189914,8,"Craig's Close"
55.9495,-3.2081,8,"Rutland Street"
55.9565,-3.2041,8,"Royal Circus"
55.9422,-3.2829,8,"Glebe Road"
55.948661,-3.192597,8,"Dowie's Tavern"
55.9508,-3.1915,8,"Market Street"
55.975653,-3.188989,8,"United Free Church"
55.9136071,-3.1420507,8,"Moredun"
55.807073,-3.062537,8,"Outerston"
55.946154,-3.191655,8,"Charity Workhouse"
55.9338,-3.1863,8,"Dick Place"
55.9575056,-3.2573799,8,"Blackhall"
55.9592,-3.1969,8,"Dundonald Street"
